timestamp,is_anomaly,anomaly_type,service,panel,dashboard,hierarchical_cluster
2024-01-09 09:41:46,True,traffic_spike,product-service,Network Traffic,Infrastructure Overview,4
2024-01-09 03:03:22,True,slow_response,payment-service,Query Duration,Database Metrics,4
2024-01-10 22:00:18,True,connection_pool_exhaustion,analytics-service,Connection Pool Usage,Database Metrics,3
2024-01-05 17:35:13,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-01 20:16:06,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-01 11:35:18,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-10 07:54:46,True,connection_pool_exhaustion,user-service,Connection Pool Usage,Database Metrics,3
2024-01-10 12:03:24,True,gc_pressure,api-gateway,GC Time,JVM Metrics,4
2024-01-08 17:07:54,True,traffic_spike,payment-service,Request Rate,Application Performance,4
2024-01-03 01:14:30,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-04 05:37:18,False,normal,order-service,Memory Usage,Infrastructure Overview,0
2024-01-07 18:43:00,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-03 11:48:31,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-06 05:22:20,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-03 21:42:06,False,normal,order-service,Error Rate,Application Performance,5
2024-01-09 07:45:49,True,connection_pool_exhaustion,user-service,Connection Pool Usage,Database Metrics,3
2024-01-05 12:49:59,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-08 03:08:33,True,gc_pressure,user-service,GC Time,JVM Metrics,4
2024-01-03 18:40:34,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-06 13:32:41,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-09 01:07:36,True,cpu_spike,notification-service,CPU Usage,Infrastructure Overview,3
2024-01-04 19:00:08,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-10 15:28:51,True,connection_pool_exhaustion,product-service,Connection Pool Usage,Database Metrics,3
2024-01-08 07:17:21,True,slow_response,api-gateway,Response Time P99,Application Performance,4
2024-01-04 15:06:51,False,normal,analytics-service,Response Time P99,Application Performance,2
2024-01-04 13:38:23,False,normal,order-service,Request Rate,Application Performance,2
2024-01-10 09:33:33,True,slow_response,payment-service,Response Time P99,Application Performance,4
2024-01-01 00:50:47,False,normal,product-service,Request Rate,Application Performance,6
2024-01-02 18:55:08,False,normal,order-service,Error Rate,Application Performance,5
2024-01-04 09:28:07,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-10 05:52:17,True,connection_pool_exhaustion,notification-service,Connection Pool Usage,Database Metrics,3
2024-01-08 17:51:26,True,slow_response,order-service,Response Time P95,Application Performance,4
2024-01-10 05:25:43,True,slow_response,analytics-service,Response Time P95,Application Performance,4
2024-01-01 01:57:06,False,normal,product-service,Request Rate,Application Performance,6
2024-01-01 05:59:26,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-07 00:25:00,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-01 22:15:19,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-02 04:12:38,False,normal,order-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 16:07:55,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-10 14:14:59,True,cpu_spike,analytics-service,CPU Usage,Infrastructure Overview,3
2024-01-04 06:52:08,False,normal,product-service,Error Rate,Application Performance,5
2024-01-07 22:09:19,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-01 13:08:08,False,normal,notification-service,Network Traffic,Infrastructure Overview,1
2024-01-05 08:34:36,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-10 17:01:43,True,high_error_rate,user-service,Error Rate,Application Performance,5
2024-01-07 06:27:36,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-05 23:46:25,False,normal,api-gateway,Request Rate,Application Performance,2
2024-01-03 06:05:42,False,normal,order-service,CPU Usage,Infrastructure Overview,1
2024-01-06 13:18:12,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-07 19:17:02,False,normal,analytics-service,Response Time P99,Application Performance,2
2024-01-02 23:49:23,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-04 16:29:12,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-03 04:57:48,False,normal,payment-service,CPU Usage,Infrastructure Overview,1
2024-01-09 19:27:31,True,traffic_spike,analytics-service,Network Traffic,Infrastructure Overview,4
2024-01-09 17:43:11,True,gc_pressure,api-gateway,GC Time,JVM Metrics,4
2024-01-02 07:52:04,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-02 14:02:49,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-09 04:12:15,True,high_error_rate,analytics-service,Error Rate,Application Performance,5
2024-01-01 01:07:31,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-10 02:06:11,True,cache_miss_spike,notification-service,Cache Hit Rate,Cache Performance,0
2024-01-04 20:23:15,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-02 01:52:53,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-08 15:20:59,True,slow_response,notification-service,Response Time P99,Application Performance,4
2024-01-05 15:49:06,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-10 17:35:29,True,traffic_spike,notification-service,Request Rate,Application Performance,4
2024-01-03 13:16:59,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-05 03:48:53,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-01 05:35:37,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-09 18:51:09,True,connection_pool_exhaustion,product-service,Connection Pool Usage,Database Metrics,3
2024-01-04 20:48:57,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-08 05:13:49,True,connection_pool_exhaustion,payment-service,Connection Pool Usage,Database Metrics,3
2024-01-10 14:47:39,True,memory_spike,analytics-service,JVM Heap Usage,JVM Metrics,3
2024-01-06 12:44:40,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-09 12:31:31,True,traffic_spike,product-service,Network Traffic,Infrastructure Overview,4
2024-01-04 20:28:48,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-07 14:10:14,False,normal,api-gateway,Response Time P99,Application Performance,2
2024-01-01 02:37:10,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-05 04:56:06,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-04 23:42:47,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-01 08:55:01,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-07 21:03:44,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-03 11:06:12,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-03 00:16:37,False,normal,product-service,JVM Heap Usage,JVM Metrics,6
2024-01-02 18:16:25,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-03 22:12:31,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-04 02:25:36,False,normal,order-service,CPU Usage,Infrastructure Overview,1
2024-01-03 09:39:20,False,normal,analytics-service,Response Time P99,Application Performance,2
2024-01-05 01:43:24,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-03 10:55:08,False,normal,product-service,Response Time P95,Application Performance,6
2024-01-04 03:35:05,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-05 05:55:21,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-03 15:05:10,False,normal,api-gateway,Error Rate,Application Performance,5
2024-01-08 07:40:29,True,gc_pressure,notification-service,GC Time,JVM Metrics,4
2024-01-02 09:02:04,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-09 22:00:32,True,slow_response,analytics-service,Response Time P99,Application Performance,4
2024-01-09 21:44:23,True,slow_response,analytics-service,Response Time P99,Application Performance,4
2024-01-01 03:03:42,False,normal,notification-service,Error Rate,Application Performance,5
2024-01-01 19:53:43,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-07 05:44:33,False,normal,api-gateway,Request Rate,Application Performance,2
2024-01-06 18:11:18,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-03 03:20:13,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-08 10:21:39,True,connection_pool_exhaustion,notification-service,Connection Pool Usage,Database Metrics,3
2024-01-04 23:35:25,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-04 22:55:17,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-01 22:47:30,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-05 13:50:40,False,normal,api-gateway,Response Time P99,Application Performance,2
2024-01-07 06:34:21,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-01 13:30:52,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-06 20:03:49,False,normal,order-service,Memory Usage,Infrastructure Overview,0
2024-01-10 04:14:52,True,slow_response,notification-service,Response Time P95,Application Performance,4
2024-01-08 03:58:18,True,memory_spike,analytics-service,Memory Usage,Infrastructure Overview,3
2024-01-07 07:30:50,False,normal,user-service,Cache Hit Rate,Cache Performance,7
2024-01-05 01:40:13,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-03 17:46:35,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-04 10:20:14,False,normal,order-service,Connection Pool Usage,Database Metrics,0
2024-01-06 13:06:18,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-02 14:14:58,False,normal,payment-service,Network Traffic,Infrastructure Overview,1
2024-01-07 08:41:40,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-05 04:54:30,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-09 12:30:06,True,memory_spike,order-service,JVM Heap Usage,JVM Metrics,3
2024-01-04 05:28:49,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-03 07:38:32,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-06 17:28:52,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-10 08:07:54,True,cache_miss_spike,notification-service,Cache Hit Rate,Cache Performance,0
2024-01-05 12:50:31,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-02 21:30:18,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-01 02:00:48,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-01 18:47:37,False,normal,api-gateway,Request Rate,Application Performance,2
2024-01-03 05:34:52,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-03 00:34:35,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-05 03:18:22,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-07 14:02:16,False,normal,order-service,Error Rate,Application Performance,5
2024-01-04 03:18:02,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-04 20:29:21,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-07 08:16:31,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-02 13:00:41,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-06 02:33:00,False,normal,user-service,Cache Hit Rate,Cache Performance,7
2024-01-03 07:56:44,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-03 13:01:26,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-07 11:54:42,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-06 01:22:25,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-10 23:23:42,True,connection_pool_exhaustion,user-service,Connection Pool Usage,Database Metrics,3
2024-01-04 20:40:43,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-04 15:37:23,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-06 16:49:10,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-08 16:05:53,True,cache_miss_spike,api-gateway,Cache Hit Rate,Cache Performance,0
2024-01-02 14:25:27,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-04 04:04:09,False,normal,order-service,Response Time P99,Application Performance,2
2024-01-07 02:15:10,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-05 11:29:02,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-04 06:53:51,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-08 15:43:43,True,cache_miss_spike,api-gateway,Cache Hit Rate,Cache Performance,0
2024-01-04 20:09:08,False,normal,order-service,JVM Heap Usage,JVM Metrics,0
2024-01-07 06:32:59,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-06 06:08:51,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-04 00:11:48,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-08 22:21:31,True,traffic_spike,product-service,Network Traffic,Infrastructure Overview,4
2024-01-10 16:20:44,True,memory_spike,notification-service,JVM Heap Usage,JVM Metrics,3
2024-01-01 13:59:26,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-08 07:02:09,True,connection_pool_exhaustion,payment-service,Connection Pool Usage,Database Metrics,3
2024-01-07 09:38:57,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-07 13:26:11,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-08 01:59:22,True,memory_spike,api-gateway,Memory Usage,Infrastructure Overview,3
2024-01-06 16:29:59,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-05 05:20:00,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-02 08:19:11,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-07 22:37:19,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-10 17:31:07,True,high_error_rate,payment-service,Error Rate,Application Performance,5
2024-01-06 03:25:42,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
